"Date","Open","High","Low","Close","Volume"
"05/13/2025","0.67","0.75","0.6654","0.7317","820,964"
"05/12/2025","0.6889","0.6889","0.6426","0.67","469,592"
"05/09/2025","0.7036","0.738","0.6619","0.662","714,540"
"05/08/2025","0.75","0.77","0.7335","0.7336","226,977"
"05/07/2025","0.812","0.8499","0.7256","0.7333","389,334"
"05/06/2025","0.8924","0.9276","0.8157","0.8334","432,328"
"05/05/2025","0.88","0.9105","0.82","0.8829","307,046"
"05/02/2025","0.93","0.94","0.88","0.9011","216,318"
"05/01/2025","0.82","0.9165","0.82","0.9165","527,055"
"04/30/2025","0.8399","0.8633","0.81","0.831","197,895"
"04/29/2025","0.822","0.8481","0.8069","0.8411","185,118"
"04/28/2025","0.82","0.8448","0.7808","0.83","165,531"
"04/25/2025","0.8","0.8384","0.7951","0.824","175,192"
"04/24/2025","0.75","0.8","0.735","0.7919","141,963"
"04/23/2025","0.7789","0.7967","0.7251","0.733","274,438"
"04/22/2025","0.7656","0.789","0.7358","0.7686","241,901"
"04/21/2025","0.8","0.844","0.7369","0.7582","231,058"
"04/17/2025","0.77","0.8499","0.77","0.8161","215,727"
"04/16/2025","0.7584","0.8097","0.7402","0.7762","254,343"
"04/15/2025","0.7274","0.76","0.7149","0.75","181,395"
"04/14/2025","0.7074","0.7348","0.6951","0.712","302,186"
"04/11/2025","0.6365","0.7","0.6365","0.6851","316,073"
"04/10/2025","0.6468","0.6649","0.621","0.6501","240,522"
"04/09/2025","0.652","0.6849","0.6011","0.6513","422,515"
"04/08/2025","0.68","0.6939","0.6501","0.6611","198,536"
"04/07/2025","0.622","0.672","0.6011","0.665","410,417"
"04/04/2025","0.73","0.7301","0.6366","0.674","481,309"
"04/03/2025","0.75","0.7699","0.7204","0.7399","353,327"
"04/02/2025","0.8","0.8","0.7132","0.7754","386,951"
"04/01/2025","0.8336","0.85","0.78","0.7991","337,442"
"03/31/2025","0.886","0.89","0.8065","0.8491","242,367"
"03/28/2025","0.86","0.9192","0.82","0.897","444,033"
"03/27/2025","0.8889","0.908","0.8466","0.895","304,303"
"03/26/2025","0.91","0.92","0.822","0.885","710,844"
"03/25/2025","0.96","0.9658","0.87","0.9201","610,201"
"03/24/2025","1.2","1.21","0.88","0.9537","4,708,541"
"03/21/2025","1.01","1.13","0.8675","1.08","4,385,480"
"03/20/2025","0.9342","1.05","0.8951","1.01","926,006"
"03/19/2025","0.93","0.96","0.9078","0.9342","486,872"
"03/18/2025","0.833","1.06","0.7901","0.9601","1,642,545"
"03/17/2025","1.02","1.03","0.803","0.8632","1,337,462"
"03/14/2025","0.85","0.93","0.7821","0.9075","1,057,443"
"03/13/2025","0.76","0.87","0.76","0.8321","295,533"
"03/12/2025","0.7411","0.799","0.7351","0.7749","415,577"
"03/11/2025","0.74","0.767","0.7113","0.764","343,334"
"03/10/2025","0.74","0.749","0.7007","0.7226","397,945"
"03/07/2025","0.7115","0.7598","0.693","0.741","722,149"
"03/06/2025","0.784","0.784","0.74","0.7651","266,931"
"03/05/2025","0.86","0.86","0.7496","0.789","789,852"
"03/04/2025","0.86","0.8682","0.781","0.8299","500,042"
"03/03/2025","0.905","0.93","0.8205","0.85","337,719"
"02/28/2025","0.96","0.96","0.9019","0.9147","316,037"
"02/27/2025","1.06","1.08","0.9401","0.9638","464,156"
"02/26/2025","0.975","1.06","0.945","1.04","438,811"
"02/25/2025","1.02","1.03","0.904","0.975","816,510"
"02/24/2025","1.09","1.09","1.01","1.02","558,333"
"02/21/2025","1.06","1.29","1.03","1.12","1,439,628"
"02/20/2025","1.07","1.12","0.9763","1.08","930,825"
"02/19/2025","1.1","1.1","1.05","1.09","636,385"
"02/18/2025","1.2","1.205","1.0905","1.15","950,010"
"02/14/2025","1.18","1.3299","1.15","1.22","1,199,682"
"02/13/2025","1.309","1.32","1.21","1.21","2,599,477"
"02/12/2025","1.5","1.74","1.26","1.3","38,225,690"
"02/11/2025","1.19","1.19","1.11","1.14","408,527"
"02/10/2025","1.21","1.28","1.165","1.19","563,177"
"02/07/2025","1.27","1.29","1.2","1.22","386,607"
"02/06/2025","1.3","1.3293","1.27","1.28","251,249"
"02/05/2025","1.27","1.365","1.26","1.3","608,389"
"02/04/2025","1.3","1.35","1.27","1.29","300,952"
"02/03/2025","1.3","1.38","1.2501","1.3","579,821"
"01/31/2025","1.26","1.38","1.2393","1.35","566,471"
"01/30/2025","1.31","1.315","1.25","1.27","368,177"
"01/29/2025","1.42","1.45","1.26","1.31","767,755"
